,date,name,scaled,week,year,scaled_day_0,scaled_day_1,scaled_day_2,scaled_day_3,scaled_day_4,scaled_day_5,scaled_day_6,scaled_day_7,scaled_day_8,scaled_day_9,scaled_day_10,scaled_day_11,scaled_day_12,scaled_day_13
7908,2018-08-11,amazon,66.03,32,2018,66.03,66.03,69.58,69.58,70.28999999999999,70.28999999999999,68.86999999999999,67.89,67.16,71.53999999999998,70.81,30.66,31.39,30.66
7914,2018-08-12,amazon,70.56,32,2018,70.56,66.03,66.03,69.58,69.58,70.28999999999999,70.28999999999999,68.86999999999999,67.89,67.16,71.53999999999998,70.81,30.66,31.39
7920,2018-08-13,amazon,69.12,33,2018,69.12,70.56,66.03,66.03,69.58,69.58,70.28999999999999,70.28999999999999,68.86999999999999,67.89,67.16,71.53999999999998,70.81,30.66
7926,2018-08-14,amazon,70.56,33,2018,70.56,69.12,70.56,66.03,66.03,69.58,69.58,70.28999999999999,70.28999999999999,68.86999999999999,67.89,67.16,71.53999999999998,70.81
7932,2018-08-15,amazon,71.28,33,2018,71.28,70.56,69.12,70.56,66.03,66.03,69.58,69.58,70.28999999999999,70.28999999999999,68.86999999999999,67.89,67.16,71.53999999999998
7938,2018-08-16,amazon,68.39999999999999,33,2018,68.39999999999999,71.28,70.56,69.12,70.56,66.03,66.03,69.58,69.58,70.28999999999999,70.28999999999999,68.86999999999999,67.89,67.16
7944,2018-08-17,amazon,66.24,33,2018,66.24,68.39999999999999,71.28,70.56,69.12,70.56,66.03,66.03,69.58,69.58,70.28999999999999,70.28999999999999,68.86999999999999,67.89
7950,2018-08-18,amazon,68.39999999999999,33,2018,68.39999999999999,66.24,68.39999999999999,71.28,70.56,69.12,70.56,66.03,66.03,69.58,69.58,70.28999999999999,70.28999999999999,68.86999999999999
7956,2018-08-19,amazon,70.0,33,2018,70.0,68.39999999999999,66.24,68.39999999999999,71.28,70.56,69.12,70.56,66.03,66.03,69.58,69.58,70.28999999999999,70.28999999999999
7962,2018-08-20,amazon,68.6,34,2018,68.6,70.0,68.39999999999999,66.24,68.39999999999999,71.28,70.56,69.12,70.56,66.03,66.03,69.58,69.58,70.28999999999999
7968,2018-08-21,amazon,68.6,34,2018,68.6,68.6,70.0,68.39999999999999,66.24,68.39999999999999,71.28,70.56,69.12,70.56,66.03,66.03,69.58,69.58
7974,2018-08-22,amazon,66.5,34,2018,66.5,68.6,68.6,70.0,68.39999999999999,66.24,68.39999999999999,71.28,70.56,69.12,70.56,66.03,66.03,69.58
7980,2018-08-23,amazon,65.8,34,2018,65.8,66.5,68.6,68.6,70.0,68.39999999999999,66.24,68.39999999999999,71.28,70.56,69.12,70.56,66.03,66.03
7986,2018-08-24,amazon,63.7,34,2018,63.7,65.8,66.5,68.6,68.6,70.0,68.39999999999999,66.24,68.39999999999999,71.28,70.56,69.12,70.56,66.03
7992,2018-08-25,amazon,64.39999999999999,34,2018,64.39999999999999,63.7,65.8,66.5,68.6,68.6,70.0,68.39999999999999,66.24,68.39999999999999,71.28,70.56,69.12,70.56
7998,2018-08-26,amazon,70.28999999999999,34,2018,70.28999999999999,64.39999999999999,63.7,65.8,66.5,68.6,68.6,70.0,68.39999999999999,66.24,68.39999999999999,71.28,70.56,69.12
8004,2018-08-27,amazon,68.86999999999999,35,2018,68.86999999999999,70.28999999999999,64.39999999999999,63.7,65.8,66.5,68.6,68.6,70.0,68.39999999999999,66.24,68.39999999999999,71.28,70.56
8010,2018-08-28,amazon,68.16,35,2018,68.16,68.86999999999999,70.28999999999999,64.39999999999999,63.7,65.8,66.5,68.6,68.6,70.0,68.39999999999999,66.24,68.39999999999999,71.28
8016,2018-08-29,amazon,67.45,35,2018,67.45,68.16,68.86999999999999,70.28999999999999,64.39999999999999,63.7,65.8,66.5,68.6,68.6,70.0,68.39999999999999,66.24,68.39999999999999
8022,2018-08-30,amazon,66.74,35,2018,66.74,67.45,68.16,68.86999999999999,70.28999999999999,64.39999999999999,63.7,65.8,66.5,68.6,68.6,70.0,68.39999999999999,66.24
8028,2018-08-31,amazon,63.19,35,2018,63.19,66.74,67.45,68.16,68.86999999999999,70.28999999999999,64.39999999999999,63.7,65.8,66.5,68.6,68.6,70.0,68.39999999999999
8034,2018-09-01,amazon,62.48,35,2018,62.48,63.19,66.74,67.45,68.16,68.86999999999999,70.28999999999999,64.39999999999999,63.7,65.8,66.5,68.6,68.6,70.0
8040,2018-09-02,amazon,63.7,35,2018,63.7,62.48,63.19,66.74,67.45,68.16,68.86999999999999,70.28999999999999,64.39999999999999,63.7,65.8,66.5,68.6,68.6
8046,2018-09-03,amazon,70.0,36,2018,70.0,63.7,62.48,63.19,66.74,67.45,68.16,68.86999999999999,70.28999999999999,64.39999999999999,63.7,65.8,66.5,68.6
8052,2018-09-04,amazon,65.8,36,2018,65.8,70.0,63.7,62.48,63.19,66.74,67.45,68.16,68.86999999999999,70.28999999999999,64.39999999999999,63.7,65.8,66.5
8058,2018-09-05,amazon,66.5,36,2018,66.5,65.8,70.0,63.7,62.48,63.19,66.74,67.45,68.16,68.86999999999999,70.28999999999999,64.39999999999999,63.7,65.8
8064,2018-09-06,amazon,62.99999999999999,36,2018,62.99999999999999,66.5,65.8,70.0,63.7,62.48,63.19,66.74,67.45,68.16,68.86999999999999,70.28999999999999,64.39999999999999,63.7
8070,2018-09-07,amazon,60.2,36,2018,60.2,62.99999999999999,66.5,65.8,70.0,63.7,62.48,63.19,66.74,67.45,68.16,68.86999999999999,70.28999999999999,64.39999999999999
8076,2018-09-08,amazon,61.6,36,2018,61.6,60.2,62.99999999999999,66.5,65.8,70.0,63.7,62.48,63.19,66.74,67.45,68.16,68.86999999999999,70.28999999999999
8082,2018-09-09,amazon,62.31,36,2018,62.31,61.6,60.2,62.99999999999999,66.5,65.8,70.0,63.7,62.48,63.19,66.74,67.45,68.16,68.86999999999999
8088,2018-09-10,amazon,60.97000000000001,37,2018,60.97000000000001,62.31,61.6,60.2,62.99999999999999,66.5,65.8,70.0,63.7,62.48,63.19,66.74,67.45,68.16
8094,2018-09-11,amazon,60.3,37,2018,60.3,60.97000000000001,62.31,61.6,60.2,62.99999999999999,66.5,65.8,70.0,63.7,62.48,63.19,66.74,67.45
8100,2018-09-12,amazon,57.62000000000001,37,2018,57.62000000000001,60.3,60.97000000000001,62.31,61.6,60.2,62.99999999999999,66.5,65.8,70.0,63.7,62.48,63.19,66.74
8106,2018-09-13,amazon,56.95,37,2018,56.95,57.62000000000001,60.3,60.97000000000001,62.31,61.6,60.2,62.99999999999999,66.5,65.8,70.0,63.7,62.48,63.19
8112,2018-09-14,amazon,56.95,37,2018,56.95,56.95,57.62000000000001,60.3,60.97000000000001,62.31,61.6,60.2,62.99999999999999,66.5,65.8,70.0,63.7,62.48
8118,2018-09-15,amazon,57.62000000000001,37,2018,57.62000000000001,56.95,56.95,57.62000000000001,60.3,60.97000000000001,62.31,61.6,60.2,62.99999999999999,66.5,65.8,70.0,63.7
8124,2018-09-16,amazon,61.64,37,2018,61.64,57.62000000000001,56.95,56.95,57.62000000000001,60.3,60.97000000000001,62.31,61.6,60.2,62.99999999999999,66.5,65.8,70.0
8130,2018-09-17,amazon,59.63,38,2018,59.63,61.64,57.62000000000001,56.95,56.95,57.62000000000001,60.3,60.97000000000001,62.31,61.6,60.2,62.99999999999999,66.5,65.8
8136,2018-09-18,amazon,58.96,38,2018,58.96,59.63,61.64,57.62000000000001,56.95,56.95,57.62000000000001,60.3,60.97000000000001,62.31,61.6,60.2,62.99999999999999,66.5
8142,2018-09-19,amazon,59.63,38,2018,59.63,58.96,59.63,61.64,57.62000000000001,56.95,56.95,57.62000000000001,60.3,60.97000000000001,62.31,61.6,60.2,62.99999999999999
8148,2018-09-20,amazon,58.96,38,2018,58.96,59.63,58.96,59.63,61.64,57.62000000000001,56.95,56.95,57.62000000000001,60.3,60.97000000000001,62.31,61.6,60.2
8154,2018-09-21,amazon,56.95,38,2018,56.95,58.96,59.63,58.96,59.63,61.64,57.62000000000001,56.95,56.95,57.62000000000001,60.3,60.97000000000001,62.31,61.6
8160,2018-09-22,amazon,58.290000000000006,38,2018,58.290000000000006,56.95,58.96,59.63,58.96,59.63,61.64,57.62000000000001,56.95,56.95,57.62000000000001,60.3,60.97000000000001,62.31
8166,2018-09-23,amazon,59.15,38,2018,59.15,58.290000000000006,56.95,58.96,59.63,58.96,59.63,61.64,57.62000000000001,56.95,56.95,57.62000000000001,60.3,60.97000000000001
8172,2018-09-24,amazon,57.85,39,2018,57.85,59.15,58.290000000000006,56.95,58.96,59.63,58.96,59.63,61.64,57.62000000000001,56.95,56.95,57.62000000000001,60.3
8178,2018-09-25,amazon,57.2,39,2018,57.2,57.85,59.15,58.290000000000006,56.95,58.96,59.63,58.96,59.63,61.64,57.62000000000001,56.95,56.95,57.62000000000001
8184,2018-09-26,amazon,55.9,39,2018,55.9,57.2,57.85,59.15,58.290000000000006,56.95,58.96,59.63,58.96,59.63,61.64,57.62000000000001,56.95,56.95
8190,2018-09-27,amazon,53.95,39,2018,53.95,55.9,57.2,57.85,59.15,58.290000000000006,56.95,58.96,59.63,58.96,59.63,61.64,57.62000000000001,56.95
8196,2018-09-28,amazon,53.3,39,2018,53.3,53.95,55.9,57.2,57.85,59.15,58.290000000000006,56.95,58.96,59.63,58.96,59.63,61.64,57.62000000000001
8202,2018-09-29,amazon,55.9,39,2018,55.9,53.3,53.95,55.9,57.2,57.85,59.15,58.290000000000006,56.95,58.96,59.63,58.96,59.63,61.64
8208,2018-09-30,amazon,61.41,39,2018,61.41,55.9,53.3,53.95,55.9,57.2,57.85,59.15,58.290000000000006,56.95,58.96,59.63,58.96,59.63
8214,2018-10-01,amazon,62.1,40,2018,62.1,61.41,55.9,53.3,53.95,55.9,57.2,57.85,59.15,58.290000000000006,56.95,58.96,59.63,58.96
8220,2018-10-02,amazon,69.0,40,2018,69.0,62.1,61.41,55.9,53.3,53.95,55.9,57.2,57.85,59.15,58.290000000000006,56.95,58.96,59.63
8226,2018-10-03,amazon,66.92999999999999,40,2018,66.92999999999999,69.0,62.1,61.41,55.9,53.3,53.95,55.9,57.2,57.85,59.15,58.290000000000006,56.95,58.96
8232,2018-10-04,amazon,64.86,40,2018,64.86,66.92999999999999,69.0,62.1,61.41,55.9,53.3,53.95,55.9,57.2,57.85,59.15,58.290000000000006,56.95
8238,2018-10-05,amazon,60.72,40,2018,60.72,64.86,66.92999999999999,69.0,62.1,61.41,55.9,53.3,53.95,55.9,57.2,57.85,59.15,58.290000000000006
8244,2018-10-06,amazon,62.1,40,2018,62.1,60.72,64.86,66.92999999999999,69.0,62.1,61.41,55.9,53.3,53.95,55.9,57.2,57.85,59.15
8250,2018-10-07,amazon,63.92,40,2018,63.92,62.1,60.72,64.86,66.92999999999999,69.0,62.1,61.41,55.9,53.3,53.95,55.9,57.2,57.85
8256,2018-10-08,amazon,63.24,41,2018,63.24,63.92,62.1,60.72,64.86,66.92999999999999,69.0,62.1,61.41,55.9,53.3,53.95,55.9,57.2
8262,2018-10-09,amazon,63.24,41,2018,63.24,63.24,63.92,62.1,60.72,64.86,66.92999999999999,69.0,62.1,61.41,55.9,53.3,53.95,55.9
8268,2018-10-10,amazon,62.56,41,2018,62.56,63.24,63.24,63.92,62.1,60.72,64.86,66.92999999999999,69.0,62.1,61.41,55.9,53.3,53.95
8274,2018-10-11,amazon,61.2,41,2018,61.2,62.56,63.24,63.24,63.92,62.1,60.72,64.86,66.92999999999999,69.0,62.1,61.41,55.9,53.3
8280,2018-10-12,amazon,61.2,41,2018,61.2,61.2,62.56,63.24,63.24,63.92,62.1,60.72,64.86,66.92999999999999,69.0,62.1,61.41,55.9
8286,2018-10-13,amazon,63.92,41,2018,63.92,61.2,61.2,62.56,63.24,63.24,63.92,62.1,60.72,64.86,66.92999999999999,69.0,62.1,61.41
8292,2018-10-14,amazon,66.64,41,2018,66.64,63.92,61.2,61.2,62.56,63.24,63.24,63.92,62.1,60.72,64.86,66.92999999999999,69.0,62.1
8298,2018-10-15,amazon,65.28,42,2018,65.28,66.64,63.92,61.2,61.2,62.56,63.24,63.24,63.92,62.1,60.72,64.86,66.92999999999999,69.0
8304,2018-10-16,amazon,64.60000000000001,42,2018,64.60000000000001,65.28,66.64,63.92,61.2,61.2,62.56,63.24,63.24,63.92,62.1,60.72,64.86,66.92999999999999
8310,2018-10-17,amazon,61.88,42,2018,61.88,64.60000000000001,65.28,66.64,63.92,61.2,61.2,62.56,63.24,63.24,63.92,62.1,60.72,64.86
8316,2018-10-18,amazon,61.2,42,2018,61.2,61.88,64.60000000000001,65.28,66.64,63.92,61.2,61.2,62.56,63.24,63.24,63.92,62.1,60.72
8322,2018-10-19,amazon,59.84,42,2018,59.84,61.2,61.88,64.60000000000001,65.28,66.64,63.92,61.2,61.2,62.56,63.24,63.24,63.92,62.1
8328,2018-10-20,amazon,60.52,42,2018,60.52,59.84,61.2,61.88,64.60000000000001,65.28,66.64,63.92,61.2,61.2,62.56,63.24,63.24,63.92
8334,2018-10-21,amazon,65.28,42,2018,65.28,60.52,59.84,61.2,61.88,64.60000000000001,65.28,66.64,63.92,61.2,61.2,62.56,63.24,63.24
8340,2018-10-22,amazon,63.92,43,2018,63.92,65.28,60.52,59.84,61.2,61.88,64.60000000000001,65.28,66.64,63.92,61.2,61.2,62.56,63.24
8346,2018-10-23,amazon,63.92,43,2018,63.92,63.92,65.28,60.52,59.84,61.2,61.88,64.60000000000001,65.28,66.64,63.92,61.2,61.2,62.56
8352,2018-10-24,amazon,61.2,43,2018,61.2,63.92,63.92,65.28,60.52,59.84,61.2,61.88,64.60000000000001,65.28,66.64,63.92,61.2,61.2
8358,2018-10-25,amazon,63.92,43,2018,63.92,61.2,63.92,63.92,65.28,60.52,59.84,61.2,61.88,64.60000000000001,65.28,66.64,63.92,61.2
8364,2018-10-26,amazon,62.56,43,2018,62.56,63.92,61.2,63.92,63.92,65.28,60.52,59.84,61.2,61.88,64.60000000000001,65.28,66.64,63.92
8370,2018-10-27,amazon,61.2,43,2018,61.2,62.56,63.92,61.2,63.92,63.92,65.28,60.52,59.84,61.2,61.88,64.60000000000001,65.28,66.64
8376,2018-10-28,amazon,61.64,43,2018,61.64,61.2,62.56,63.92,61.2,63.92,63.92,65.28,60.52,59.84,61.2,61.88,64.60000000000001,65.28
8382,2018-10-29,amazon,62.31,44,2018,62.31,61.64,61.2,62.56,63.92,61.2,63.92,63.92,65.28,60.52,59.84,61.2,61.88,64.60000000000001
8388,2018-10-30,amazon,60.3,44,2018,60.3,62.31,61.64,61.2,62.56,63.92,61.2,63.92,63.92,65.28,60.52,59.84,61.2,61.88
8394,2018-10-31,amazon,56.95,44,2018,56.95,60.3,62.31,61.64,61.2,62.56,63.92,61.2,63.92,63.92,65.28,60.52,59.84,61.2
8400,2018-11-01,amazon,32.160000000000004,44,2018,32.160000000000004,56.95,60.3,62.31,61.64,61.2,62.56,63.92,61.2,63.92,63.92,65.28,60.52,59.84
8406,2018-11-02,amazon,32.830000000000005,44,2018,32.830000000000005,32.160000000000004,56.95,60.3,62.31,61.64,61.2,62.56,63.92,61.2,63.92,63.92,65.28,60.52
8412,2018-11-03,amazon,35.51000000000001,44,2018,35.51000000000001,32.830000000000005,32.160000000000004,56.95,60.3,62.31,61.64,61.2,62.56,63.92,61.2,63.92,63.92,65.28
8418,2018-11-04,amazon,38.34,44,2018,38.34,35.51000000000001,32.830000000000005,32.160000000000004,56.95,60.3,62.31,61.64,61.2,62.56,63.92,61.2,63.92,63.92
8424,2018-11-05,amazon,38.34,45,2018,38.34,38.34,35.51000000000001,32.830000000000005,32.160000000000004,56.95,60.3,62.31,61.64,61.2,62.56,63.92,61.2,63.92
8430,2018-11-06,amazon,37.63,45,2018,37.63,38.34,38.34,35.51000000000001,32.830000000000005,32.160000000000004,56.95,60.3,62.31,61.64,61.2,62.56,63.92,61.2
8436,2018-11-07,amazon,31.95,45,2018,31.95,37.63,38.34,38.34,35.51000000000001,32.830000000000005,32.160000000000004,56.95,60.3,62.31,61.64,61.2,62.56,63.92
8442,2018-11-08,amazon,36.92,45,2018,36.92,31.95,37.63,38.34,38.34,35.51000000000001,32.830000000000005,32.160000000000004,56.95,60.3,62.31,61.64,61.2,62.56
8448,2018-11-09,amazon,37.63,45,2018,37.63,36.92,31.95,37.63,38.34,38.34,35.51000000000001,32.830000000000005,32.160000000000004,56.95,60.3,62.31,61.64,61.2
8454,2018-11-10,amazon,39.76,45,2018,39.76,37.63,36.92,31.95,37.63,38.34,38.34,35.51000000000001,32.830000000000005,32.160000000000004,56.95,60.3,62.31,61.64
8460,2018-11-11,amazon,46.98,45,2018,46.98,39.76,37.63,36.92,31.95,37.63,38.34,38.34,35.51000000000001,32.830000000000005,32.160000000000004,56.95,60.3,62.31
8466,2018-11-12,amazon,45.36,46,2018,45.36,46.98,39.76,37.63,36.92,31.95,37.63,38.34,38.34,35.51000000000001,32.830000000000005,32.160000000000004,56.95,60.3
8472,2018-11-13,amazon,51.03,46,2018,51.03,45.36,46.98,39.76,37.63,36.92,31.95,37.63,38.34,38.34,35.51000000000001,32.830000000000005,32.160000000000004,56.95
8478,2018-11-14,amazon,47.790000000000006,46,2018,47.790000000000006,51.03,45.36,46.98,39.76,37.63,36.92,31.95,37.63,38.34,38.34,35.51000000000001,32.830000000000005,32.160000000000004
8484,2018-11-15,amazon,45.36,46,2018,45.36,47.790000000000006,51.03,45.36,46.98,39.76,37.63,36.92,31.95,37.63,38.34,38.34,35.51000000000001,32.830000000000005
8490,2018-11-16,amazon,46.17,46,2018,46.17,45.36,47.790000000000006,51.03,45.36,46.98,39.76,37.63,36.92,31.95,37.63,38.34,38.34,35.51000000000001
8496,2018-11-17,amazon,49.41,46,2018,49.41,46.17,45.36,47.790000000000006,51.03,45.36,46.98,39.76,37.63,36.92,31.95,37.63,38.34,38.34
8502,2018-11-18,amazon,61.44,46,2018,61.44,49.41,46.17,45.36,47.790000000000006,51.03,45.36,46.98,39.76,37.63,36.92,31.95,37.63,38.34
8508,2018-11-19,amazon,60.48,47,2018,60.48,61.44,49.41,46.17,45.36,47.790000000000006,51.03,45.36,46.98,39.76,37.63,36.92,31.95,37.63
8514,2018-11-20,amazon,58.56,47,2018,58.56,60.48,61.44,49.41,46.17,45.36,47.790000000000006,51.03,45.36,46.98,39.76,37.63,36.92,31.95
8520,2018-11-21,amazon,59.52,47,2018,59.52,58.56,60.48,61.44,49.41,46.17,45.36,47.790000000000006,51.03,45.36,46.98,39.76,37.63,36.92
8526,2018-11-22,amazon,67.2,47,2018,67.2,59.52,58.56,60.48,61.44,49.41,46.17,45.36,47.790000000000006,51.03,45.36,46.98,39.76,37.63
8532,2018-11-23,amazon,93.12,47,2018,93.12,67.2,59.52,58.56,60.48,61.44,49.41,46.17,45.36,47.790000000000006,51.03,45.36,46.98,39.76
8538,2018-11-24,amazon,76.8,47,2018,76.8,93.12,67.2,59.52,58.56,60.48,61.44,49.41,46.17,45.36,47.790000000000006,51.03,45.36,46.98
8544,2018-11-25,amazon,76.0,47,2018,76.0,76.8,93.12,67.2,59.52,58.56,60.48,61.44,49.41,46.17,45.36,47.790000000000006,51.03,45.36
8550,2018-11-26,amazon,100.0,48,2018,100.0,76.0,76.8,93.12,67.2,59.52,58.56,60.48,61.44,49.41,46.17,45.36,47.790000000000006,51.03
8556,2018-11-27,amazon,78.0,48,2018,78.0,100.0,76.0,76.8,93.12,67.2,59.52,58.56,60.48,61.44,49.41,46.17,45.36,47.790000000000006
8562,2018-11-28,amazon,66.0,48,2018,66.0,78.0,100.0,76.0,76.8,93.12,67.2,59.52,58.56,60.48,61.44,49.41,46.17,45.36
8568,2018-11-29,amazon,64.0,48,2018,64.0,66.0,78.0,100.0,76.0,76.8,93.12,67.2,59.52,58.56,60.48,61.44,49.41,46.17
8574,2018-11-30,amazon,62.0,48,2018,62.0,64.0,66.0,78.0,100.0,76.0,76.8,93.12,67.2,59.52,58.56,60.48,61.44,49.41
8580,2018-12-01,amazon,85.0,48,2018,85.0,62.0,64.0,66.0,78.0,100.0,76.0,76.8,93.12,67.2,59.52,58.56,60.48,61.44
8586,2018-12-02,amazon,82.8,48,2018,82.8,85.0,62.0,64.0,66.0,78.0,100.0,76.0,76.8,93.12,67.2,59.52,58.56,60.48
8592,2018-12-03,amazon,78.2,49,2018,78.2,82.8,85.0,62.0,64.0,66.0,78.0,100.0,76.0,76.8,93.12,67.2,59.52,58.56
8598,2018-12-04,amazon,77.28,49,2018,77.28,78.2,82.8,85.0,62.0,64.0,66.0,78.0,100.0,76.0,76.8,93.12,67.2,59.52
8604,2018-12-05,amazon,76.36,49,2018,76.36,77.28,78.2,82.8,85.0,62.0,64.0,66.0,78.0,100.0,76.0,76.8,93.12,67.2
8610,2018-12-06,amazon,76.36,49,2018,76.36,76.36,77.28,78.2,82.8,85.0,62.0,64.0,66.0,78.0,100.0,76.0,76.8,93.12
8616,2018-12-07,amazon,76.36,49,2018,76.36,76.36,76.36,77.28,78.2,82.8,85.0,62.0,64.0,66.0,78.0,100.0,76.0,76.8
8622,2018-12-08,amazon,82.8,49,2018,82.8,76.36,76.36,76.36,77.28,78.2,82.8,85.0,62.0,64.0,66.0,78.0,100.0,76.0
8628,2018-12-09,amazon,89.17999999999998,49,2018,89.17999999999998,82.8,76.36,76.36,76.36,77.28,78.2,82.8,85.0,62.0,64.0,66.0,78.0,100.0
8634,2018-12-10,amazon,88.2,50,2018,88.2,89.17999999999998,82.8,76.36,76.36,76.36,77.28,78.2,82.8,85.0,62.0,64.0,66.0,78.0
8640,2018-12-11,amazon,86.24,50,2018,86.24,88.2,89.17999999999998,82.8,76.36,76.36,76.36,77.28,78.2,82.8,85.0,62.0,64.0,66.0
8646,2018-12-12,amazon,86.24,50,2018,86.24,86.24,88.2,89.17999999999998,82.8,76.36,76.36,76.36,77.28,78.2,82.8,85.0,62.0,64.0
8652,2018-12-13,amazon,85.26,50,2018,85.26,86.24,86.24,88.2,89.17999999999998,82.8,76.36,76.36,76.36,77.28,78.2,82.8,85.0,62.0
8658,2018-12-14,amazon,88.2,50,2018,88.2,85.26,86.24,86.24,88.2,89.17999999999998,82.8,76.36,76.36,76.36,77.28,78.2,82.8,85.0
8664,2018-12-15,amazon,96.04,50,2018,96.04,88.2,85.26,86.24,86.24,88.2,89.17999999999998,82.8,76.36,76.36,76.36,77.28,78.2,82.8
8670,2018-12-16,amazon,98.0,50,2018,98.0,96.04,88.2,85.26,86.24,86.24,88.2,89.17999999999998,82.8,76.36,76.36,76.36,77.28,78.2
8676,2018-12-17,amazon,93.1,51,2018,93.1,98.0,96.04,88.2,85.26,86.24,86.24,88.2,89.17999999999998,82.8,76.36,76.36,76.36,77.28
8682,2018-12-18,amazon,90.16,51,2018,90.16,93.1,98.0,96.04,88.2,85.26,86.24,86.24,88.2,89.17999999999998,82.8,76.36,76.36,76.36
8688,2018-12-19,amazon,89.17999999999998,51,2018,89.17999999999998,90.16,93.1,98.0,96.04,88.2,85.26,86.24,86.24,88.2,89.17999999999998,82.8,76.36,76.36
8694,2018-12-20,amazon,87.22,51,2018,87.22,89.17999999999998,90.16,93.1,98.0,96.04,88.2,85.26,86.24,86.24,88.2,89.17999999999998,82.8,76.36
8700,2018-12-21,amazon,85.26,51,2018,85.26,87.22,89.17999999999998,90.16,93.1,98.0,96.04,88.2,85.26,86.24,86.24,88.2,89.17999999999998,82.8
8706,2018-12-22,amazon,80.36,51,2018,80.36,85.26,87.22,89.17999999999998,90.16,93.1,98.0,96.04,88.2,85.26,86.24,86.24,88.2,89.17999999999998
8712,2018-12-23,amazon,62.05,51,2018,62.05,80.36,85.26,87.22,89.17999999999998,90.16,93.1,98.0,96.04,88.2,85.26,86.24,86.24,88.2
8718,2018-12-24,amazon,59.5,52,2018,59.5,62.05,80.36,85.26,87.22,89.17999999999998,90.16,93.1,98.0,96.04,88.2,85.26,86.24,86.24
8724,2018-12-25,amazon,71.39999999999998,52,2018,71.39999999999998,59.5,62.05,80.36,85.26,87.22,89.17999999999998,90.16,93.1,98.0,96.04,88.2,85.26,86.24
8730,2018-12-26,amazon,78.2,52,2018,78.2,71.39999999999998,59.5,62.05,80.36,85.26,87.22,89.17999999999998,90.16,93.1,98.0,96.04,88.2,85.26
8736,2018-12-27,amazon,70.55,52,2018,70.55,78.2,71.39999999999998,59.5,62.05,80.36,85.26,87.22,89.17999999999998,90.16,93.1,98.0,96.04,88.2
8742,2018-12-28,amazon,65.45,52,2018,65.45,70.55,78.2,71.39999999999998,59.5,62.05,80.36,85.26,87.22,89.17999999999998,90.16,93.1,98.0,96.04
8748,2018-12-29,amazon,64.6,52,2018,64.6,65.45,70.55,78.2,71.39999999999998,59.5,62.05,80.36,85.26,87.22,89.17999999999998,90.16,93.1,98.0
8754,2018-12-30,amazon,53.96,52,2018,53.96,64.6,65.45,70.55,78.2,71.39999999999998,59.5,62.05,80.36,85.26,87.22,89.17999999999998,90.16,93.1
8760,2018-12-31,amazon,53.2,1,2018,53.2,53.96,64.6,65.45,70.55,78.2,71.39999999999998,59.5,62.05,80.36,85.26,87.22,89.17999999999998,90.16
8766,2019-01-01,amazon,68.4,1,2019,68.4,53.2,53.96,64.6,65.45,70.55,78.2,71.39999999999998,59.5,62.05,80.36,85.26,87.22,89.17999999999998
8772,2019-01-02,amazon,76.0,1,2019,76.0,68.4,53.2,53.96,64.6,65.45,70.55,78.2,71.39999999999998,59.5,62.05,80.36,85.26,87.22
8778,2019-01-03,amazon,73.72,1,2019,73.72,76.0,68.4,53.2,53.96,64.6,65.45,70.55,78.2,71.39999999999998,59.5,62.05,80.36,85.26
8784,2019-01-04,amazon,72.2,1,2019,72.2,73.72,76.0,68.4,53.2,53.96,64.6,65.45,70.55,78.2,71.39999999999998,59.5,62.05,80.36
8790,2019-01-05,amazon,73.72,1,2019,73.72,72.2,73.72,76.0,68.4,53.2,53.96,64.6,65.45,70.55,78.2,71.39999999999998,59.5,62.05
8796,2019-01-06,amazon,72.52,1,2019,72.52,73.72,72.2,73.72,76.0,68.4,53.2,53.96,64.6,65.45,70.55,78.2,71.39999999999998,59.5
8802,2019-01-07,amazon,67.34,2,2019,67.34,72.52,73.72,72.2,73.72,76.0,68.4,53.2,53.96,64.6,65.45,70.55,78.2,71.39999999999998
8808,2019-01-08,amazon,66.6,2,2019,66.6,67.34,72.52,73.72,72.2,73.72,76.0,68.4,53.2,53.96,64.6,65.45,70.55,78.2
8814,2019-01-09,amazon,68.08,2,2019,68.08,66.6,67.34,72.52,73.72,72.2,73.72,76.0,68.4,53.2,53.96,64.6,65.45,70.55
8820,2019-01-10,amazon,67.34,2,2019,67.34,68.08,66.6,67.34,72.52,73.72,72.2,73.72,76.0,68.4,53.2,53.96,64.6,65.45
8826,2019-01-11,amazon,67.34,2,2019,67.34,67.34,68.08,66.6,67.34,72.52,73.72,72.2,73.72,76.0,68.4,53.2,53.96,64.6
8832,2019-01-12,amazon,70.3,2,2019,70.3,67.34,67.34,68.08,66.6,67.34,72.52,73.72,72.2,73.72,76.0,68.4,53.2,53.96
8838,2019-01-13,amazon,65.8,2,2019,65.8,70.3,67.34,67.34,68.08,66.6,67.34,72.52,73.72,72.2,73.72,76.0,68.4,53.2
8844,2019-01-14,amazon,62.3,3,2019,62.3,65.8,70.3,67.34,67.34,68.08,66.6,67.34,72.52,73.72,72.2,73.72,76.0,68.4
8850,2019-01-15,amazon,62.3,3,2019,62.3,62.3,65.8,70.3,67.34,67.34,68.08,66.6,67.34,72.52,73.72,72.2,73.72,76.0
8856,2019-01-16,amazon,62.3,3,2019,62.3,62.3,62.3,65.8,70.3,67.34,67.34,68.08,66.6,67.34,72.52,73.72,72.2,73.72
