,date,name,score,score_day_1,score_day_2,score_day_3,score_day_4,score_day_5,score_day_6,score_day_7,score_day_8,score_day_9,score_day_10,score_day_11,score_day_12,score_day_13,score_day_14
379,2016-11-25,nike,-0.4,0.22529644268774704,0.13304721030042918,0.24503311258278146,0.2842535787321063,0.058823529411764705,0.3053097345132743,0.14786967418546365,0.35294117647058826,0.2899728997289973,0.0,1.0,0.2727272727272727,0.7142857142857143,-0.1111111111111111
382,2016-11-26,nike,0.42857142857142855,-0.4,0.22529644268774704,0.13304721030042918,0.24503311258278146,0.2842535787321063,0.058823529411764705,0.3053097345132743,0.14786967418546365,0.35294117647058826,0.2899728997289973,0.0,1.0,0.2727272727272727,0.7142857142857143
385,2016-11-27,nike,-1.0,0.42857142857142855,-0.4,0.22529644268774704,0.13304721030042918,0.24503311258278146,0.2842535787321063,0.058823529411764705,0.3053097345132743,0.14786967418546365,0.35294117647058826,0.2899728997289973,0.0,1.0,0.2727272727272727
456,2017-02-12,nike,0.12992125984251968,-1.0,0.42857142857142855,-0.4,0.22529644268774704,0.13304721030042918,0.24503311258278146,0.2842535787321063,0.058823529411764705,0.3053097345132743,0.14786967418546365,0.35294117647058826,0.2899728997289973,0.0,1.0
457,2017-02-13,nike,0.3045356371490281,0.12992125984251968,-1.0,0.42857142857142855,-0.4,0.22529644268774704,0.13304721030042918,0.24503311258278146,0.2842535787321063,0.058823529411764705,0.3053097345132743,0.14786967418546365,0.35294117647058826,0.2899728997289973,0.0
458,2017-02-14,nike,0.34782608695652173,0.3045356371490281,0.12992125984251968,-1.0,0.42857142857142855,-0.4,0.22529644268774704,0.13304721030042918,0.24503311258278146,0.2842535787321063,0.058823529411764705,0.3053097345132743,0.14786967418546365,0.35294117647058826,0.2899728997289973
459,2017-02-15,nike,0.27346938775510204,0.34782608695652173,0.3045356371490281,0.12992125984251968,-1.0,0.42857142857142855,-0.4,0.22529644268774704,0.13304721030042918,0.24503311258278146,0.2842535787321063,0.058823529411764705,0.3053097345132743,0.14786967418546365,0.35294117647058826
460,2017-02-16,nike,0.3333333333333333,0.27346938775510204,0.34782608695652173,0.3045356371490281,0.12992125984251968,-1.0,0.42857142857142855,-0.4,0.22529644268774704,0.13304721030042918,0.24503311258278146,0.2842535787321063,0.058823529411764705,0.3053097345132743,0.14786967418546365
461,2017-02-17,nike,0.18502202643171806,0.3333333333333333,0.27346938775510204,0.34782608695652173,0.3045356371490281,0.12992125984251968,-1.0,0.42857142857142855,-0.4,0.22529644268774704,0.13304721030042918,0.24503311258278146,0.2842535787321063,0.058823529411764705,0.3053097345132743
462,2017-02-18,nike,0.15217391304347827,0.18502202643171806,0.3333333333333333,0.27346938775510204,0.34782608695652173,0.3045356371490281,0.12992125984251968,-1.0,0.42857142857142855,-0.4,0.22529644268774704,0.13304721030042918,0.24503311258278146,0.2842535787321063,0.058823529411764705
464,2017-02-19,nike,0.3333333333333333,0.15217391304347827,0.18502202643171806,0.3333333333333333,0.27346938775510204,0.34782608695652173,0.3045356371490281,0.12992125984251968,-1.0,0.42857142857142855,-0.4,0.22529644268774704,0.13304721030042918,0.24503311258278146,0.2842535787321063
466,2017-02-20,nike,0.2727272727272727,0.3333333333333333,0.15217391304347827,0.18502202643171806,0.3333333333333333,0.27346938775510204,0.34782608695652173,0.3045356371490281,0.12992125984251968,-1.0,0.42857142857142855,-0.4,0.22529644268774704,0.13304721030042918,0.24503311258278146
468,2017-02-21,nike,1.0,0.2727272727272727,0.3333333333333333,0.15217391304347827,0.18502202643171806,0.3333333333333333,0.27346938775510204,0.34782608695652173,0.3045356371490281,0.12992125984251968,-1.0,0.42857142857142855,-0.4,0.22529644268774704,0.13304721030042918
470,2017-02-22,nike,-1.0,1.0,0.2727272727272727,0.3333333333333333,0.15217391304347827,0.18502202643171806,0.3333333333333333,0.27346938775510204,0.34782608695652173,0.3045356371490281,0.12992125984251968,-1.0,0.42857142857142855,-0.4,0.22529644268774704
472,2017-02-23,nike,-0.3333333333333333,-1.0,1.0,0.2727272727272727,0.3333333333333333,0.15217391304347827,0.18502202643171806,0.3333333333333333,0.27346938775510204,0.34782608695652173,0.3045356371490281,0.12992125984251968,-1.0,0.42857142857142855,-0.4
474,2017-02-24,nike,1.0,-0.3333333333333333,-1.0,1.0,0.2727272727272727,0.3333333333333333,0.15217391304347827,0.18502202643171806,0.3333333333333333,0.27346938775510204,0.34782608695652173,0.3045356371490281,0.12992125984251968,-1.0,0.42857142857142855
476,2017-02-25,nike,0.2,1.0,-0.3333333333333333,-1.0,1.0,0.2727272727272727,0.3333333333333333,0.15217391304347827,0.18502202643171806,0.3333333333333333,0.27346938775510204,0.34782608695652173,0.3045356371490281,0.12992125984251968,-1.0
478,2017-02-26,nike,0.1504424778761062,0.2,1.0,-0.3333333333333333,-1.0,1.0,0.2727272727272727,0.3333333333333333,0.15217391304347827,0.18502202643171806,0.3333333333333333,0.27346938775510204,0.34782608695652173,0.3045356371490281,0.12992125984251968
486,2017-03-19,nike,0.4481236203090508,0.1504424778761062,0.2,1.0,-0.3333333333333333,-1.0,1.0,0.2727272727272727,0.3333333333333333,0.15217391304347827,0.18502202643171806,0.3333333333333333,0.27346938775510204,0.34782608695652173,0.3045356371490281
487,2017-03-20,nike,0.3970893970893971,0.4481236203090508,0.1504424778761062,0.2,1.0,-0.3333333333333333,-1.0,1.0,0.2727272727272727,0.3333333333333333,0.15217391304347827,0.18502202643171806,0.3333333333333333,0.27346938775510204,0.34782608695652173
488,2017-03-21,nike,0.40372670807453415,0.3970893970893971,0.4481236203090508,0.1504424778761062,0.2,1.0,-0.3333333333333333,-1.0,1.0,0.2727272727272727,0.3333333333333333,0.15217391304347827,0.18502202643171806,0.3333333333333333,0.27346938775510204
489,2017-03-22,nike,0.3031026252983294,0.40372670807453415,0.3970893970893971,0.4481236203090508,0.1504424778761062,0.2,1.0,-0.3333333333333333,-1.0,1.0,0.2727272727272727,0.3333333333333333,0.15217391304347827,0.18502202643171806,0.3333333333333333
490,2017-03-23,nike,0.6129032258064516,0.3031026252983294,0.40372670807453415,0.3970893970893971,0.4481236203090508,0.1504424778761062,0.2,1.0,-0.3333333333333333,-1.0,1.0,0.2727272727272727,0.3333333333333333,0.15217391304347827,0.18502202643171806
491,2017-03-24,nike,0.42857142857142855,0.6129032258064516,0.3031026252983294,0.40372670807453415,0.3970893970893971,0.4481236203090508,0.1504424778761062,0.2,1.0,-0.3333333333333333,-1.0,1.0,0.2727272727272727,0.3333333333333333,0.15217391304347827
492,2017-03-25,nike,0.1111111111111111,0.42857142857142855,0.6129032258064516,0.3031026252983294,0.40372670807453415,0.3970893970893971,0.4481236203090508,0.1504424778761062,0.2,1.0,-0.3333333333333333,-1.0,1.0,0.2727272727272727,0.3333333333333333
493,2017-03-26,nike,0.09090909090909091,0.1111111111111111,0.42857142857142855,0.6129032258064516,0.3031026252983294,0.40372670807453415,0.3970893970893971,0.4481236203090508,0.1504424778761062,0.2,1.0,-0.3333333333333333,-1.0,1.0,0.2727272727272727
494,2017-03-27,nike,-0.3333333333333333,0.09090909090909091,0.1111111111111111,0.42857142857142855,0.6129032258064516,0.3031026252983294,0.40372670807453415,0.3970893970893971,0.4481236203090508,0.1504424778761062,0.2,1.0,-0.3333333333333333,-1.0,1.0
495,2017-03-28,nike,-0.2727272727272727,-0.3333333333333333,0.09090909090909091,0.1111111111111111,0.42857142857142855,0.6129032258064516,0.3031026252983294,0.40372670807453415,0.3970893970893971,0.4481236203090508,0.1504424778761062,0.2,1.0,-0.3333333333333333,-1.0
496,2017-03-29,nike,0.14285714285714285,-0.2727272727272727,-0.3333333333333333,0.09090909090909091,0.1111111111111111,0.42857142857142855,0.6129032258064516,0.3031026252983294,0.40372670807453415,0.3970893970893971,0.4481236203090508,0.1504424778761062,0.2,1.0,-0.3333333333333333
497,2017-03-30,nike,0.0,0.14285714285714285,-0.2727272727272727,-0.3333333333333333,0.09090909090909091,0.1111111111111111,0.42857142857142855,0.6129032258064516,0.3031026252983294,0.40372670807453415,0.3970893970893971,0.4481236203090508,0.1504424778761062,0.2,1.0
498,2017-03-31,nike,-0.6666666666666666,0.0,0.14285714285714285,-0.2727272727272727,-0.3333333333333333,0.09090909090909091,0.1111111111111111,0.42857142857142855,0.6129032258064516,0.3031026252983294,0.40372670807453415,0.3970893970893971,0.4481236203090508,0.1504424778761062,0.2
499,2017-04-01,nike,0.2,-0.6666666666666666,0.0,0.14285714285714285,-0.2727272727272727,-0.3333333333333333,0.09090909090909091,0.1111111111111111,0.42857142857142855,0.6129032258064516,0.3031026252983294,0.40372670807453415,0.3970893970893971,0.4481236203090508,0.1504424778761062
500,2017-04-02,nike,1.0,0.2,-0.6666666666666666,0.0,0.14285714285714285,-0.2727272727272727,-0.3333333333333333,0.09090909090909091,0.1111111111111111,0.42857142857142855,0.6129032258064516,0.3031026252983294,0.40372670807453415,0.3970893970893971,0.4481236203090508
532,2017-06-18,nike,1.0,1.0,0.2,-0.6666666666666666,0.0,0.14285714285714285,-0.2727272727272727,-0.3333333333333333,0.09090909090909091,0.1111111111111111,0.42857142857142855,0.6129032258064516,0.3031026252983294,0.40372670807453415,0.3970893970893971
534,2017-06-19,nike,0.04395604395604396,1.0,1.0,0.2,-0.6666666666666666,0.0,0.14285714285714285,-0.2727272727272727,-0.3333333333333333,0.09090909090909091,0.1111111111111111,0.42857142857142855,0.6129032258064516,0.3031026252983294,0.40372670807453415
536,2017-06-20,nike,0.15789473684210525,0.04395604395604396,1.0,1.0,0.2,-0.6666666666666666,0.0,0.14285714285714285,-0.2727272727272727,-0.3333333333333333,0.09090909090909091,0.1111111111111111,0.42857142857142855,0.6129032258064516,0.3031026252983294
538,2017-06-21,nike,0.011450381679389313,0.15789473684210525,0.04395604395604396,1.0,1.0,0.2,-0.6666666666666666,0.0,0.14285714285714285,-0.2727272727272727,-0.3333333333333333,0.09090909090909091,0.1111111111111111,0.42857142857142855,0.6129032258064516
540,2017-06-22,nike,0.026239067055393587,0.011450381679389313,0.15789473684210525,0.04395604395604396,1.0,1.0,0.2,-0.6666666666666666,0.0,0.14285714285714285,-0.2727272727272727,-0.3333333333333333,0.09090909090909091,0.1111111111111111,0.42857142857142855
542,2017-06-23,nike,0.28346456692913385,0.026239067055393587,0.011450381679389313,0.15789473684210525,0.04395604395604396,1.0,1.0,0.2,-0.6666666666666666,0.0,0.14285714285714285,-0.2727272727272727,-0.3333333333333333,0.09090909090909091,0.1111111111111111
544,2017-06-24,nike,0.2,0.28346456692913385,0.026239067055393587,0.011450381679389313,0.15789473684210525,0.04395604395604396,1.0,1.0,0.2,-0.6666666666666666,0.0,0.14285714285714285,-0.2727272727272727,-0.3333333333333333,0.09090909090909091
546,2017-06-25,nike,0.06502636203866433,0.2,0.28346456692913385,0.026239067055393587,0.011450381679389313,0.15789473684210525,0.04395604395604396,1.0,1.0,0.2,-0.6666666666666666,0.0,0.14285714285714285,-0.2727272727272727,-0.3333333333333333
549,2017-06-26,nike,0.2,0.06502636203866433,0.2,0.28346456692913385,0.026239067055393587,0.011450381679389313,0.15789473684210525,0.04395604395604396,1.0,1.0,0.2,-0.6666666666666666,0.0,0.14285714285714285,-0.2727272727272727
552,2017-06-27,nike,0.2727272727272727,0.2,0.06502636203866433,0.2,0.28346456692913385,0.026239067055393587,0.011450381679389313,0.15789473684210525,0.04395604395604396,1.0,1.0,0.2,-0.6666666666666666,0.0,0.14285714285714285
555,2017-06-28,nike,-0.23076923076923078,0.2727272727272727,0.2,0.06502636203866433,0.2,0.28346456692913385,0.026239067055393587,0.011450381679389313,0.15789473684210525,0.04395604395604396,1.0,1.0,0.2,-0.6666666666666666,0.0
558,2017-06-29,nike,-0.42857142857142855,-0.23076923076923078,0.2727272727272727,0.2,0.06502636203866433,0.2,0.28346456692913385,0.026239067055393587,0.011450381679389313,0.15789473684210525,0.04395604395604396,1.0,1.0,0.2,-0.6666666666666666
561,2017-06-30,nike,0.3333333333333333,-0.42857142857142855,-0.23076923076923078,0.2727272727272727,0.2,0.06502636203866433,0.2,0.28346456692913385,0.026239067055393587,0.011450381679389313,0.15789473684210525,0.04395604395604396,1.0,1.0,0.2
564,2017-07-01,nike,0.14671814671814673,0.3333333333333333,-0.42857142857142855,-0.23076923076923078,0.2727272727272727,0.2,0.06502636203866433,0.2,0.28346456692913385,0.026239067055393587,0.011450381679389313,0.15789473684210525,0.04395604395604396,1.0,1.0
567,2017-07-02,nike,0.22063037249283668,0.14671814671814673,0.3333333333333333,-0.42857142857142855,-0.23076923076923078,0.2727272727272727,0.2,0.06502636203866433,0.2,0.28346456692913385,0.026239067055393587,0.011450381679389313,0.15789473684210525,0.04395604395604396,1.0
659,2017-11-12,nike,0.34782608695652173,0.22063037249283668,0.14671814671814673,0.3333333333333333,-0.42857142857142855,-0.23076923076923078,0.2727272727272727,0.2,0.06502636203866433,0.2,0.28346456692913385,0.026239067055393587,0.011450381679389313,0.15789473684210525,0.04395604395604396
664,2017-11-13,nike,-0.5384615384615384,0.34782608695652173,0.22063037249283668,0.14671814671814673,0.3333333333333333,-0.42857142857142855,-0.23076923076923078,0.2727272727272727,0.2,0.06502636203866433,0.2,0.28346456692913385,0.026239067055393587,0.011450381679389313,0.15789473684210525
668,2017-11-14,nike,-0.14285714285714285,-0.5384615384615384,0.34782608695652173,0.22063037249283668,0.14671814671814673,0.3333333333333333,-0.42857142857142855,-0.23076923076923078,0.2727272727272727,0.2,0.06502636203866433,0.2,0.28346456692913385,0.026239067055393587,0.011450381679389313
672,2017-11-15,nike,0.38461538461538464,-0.14285714285714285,-0.5384615384615384,0.34782608695652173,0.22063037249283668,0.14671814671814673,0.3333333333333333,-0.42857142857142855,-0.23076923076923078,0.2727272727272727,0.2,0.06502636203866433,0.2,0.28346456692913385,0.026239067055393587
676,2017-11-16,nike,-0.2727272727272727,0.38461538461538464,-0.14285714285714285,-0.5384615384615384,0.34782608695652173,0.22063037249283668,0.14671814671814673,0.3333333333333333,-0.42857142857142855,-0.23076923076923078,0.2727272727272727,0.2,0.06502636203866433,0.2,0.28346456692913385
680,2017-11-17,nike,-0.5,-0.2727272727272727,0.38461538461538464,-0.14285714285714285,-0.5384615384615384,0.34782608695652173,0.22063037249283668,0.14671814671814673,0.3333333333333333,-0.42857142857142855,-0.23076923076923078,0.2727272727272727,0.2,0.06502636203866433,0.2
684,2017-11-18,nike,0.1299638989169675,-0.5,-0.2727272727272727,0.38461538461538464,-0.14285714285714285,-0.5384615384615384,0.34782608695652173,0.22063037249283668,0.14671814671814673,0.3333333333333333,-0.42857142857142855,-0.23076923076923078,0.2727272727272727,0.2,0.06502636203866433
688,2017-11-19,nike,-0.1586452762923351,0.1299638989169675,-0.5,-0.2727272727272727,0.38461538461538464,-0.14285714285714285,-0.5384615384615384,0.34782608695652173,0.22063037249283668,0.14671814671814673,0.3333333333333333,-0.42857142857142855,-0.23076923076923078,0.2727272727272727,0.2
691,2017-11-20,nike,0.0,-0.1586452762923351,0.1299638989169675,-0.5,-0.2727272727272727,0.38461538461538464,-0.14285714285714285,-0.5384615384615384,0.34782608695652173,0.22063037249283668,0.14671814671814673,0.3333333333333333,-0.42857142857142855,-0.23076923076923078,0.2727272727272727
693,2017-11-21,nike,0.2,0.0,-0.1586452762923351,0.1299638989169675,-0.5,-0.2727272727272727,0.38461538461538464,-0.14285714285714285,-0.5384615384615384,0.34782608695652173,0.22063037249283668,0.14671814671814673,0.3333333333333333,-0.42857142857142855,-0.23076923076923078
695,2017-11-22,nike,0.3333333333333333,0.2,0.0,-0.1586452762923351,0.1299638989169675,-0.5,-0.2727272727272727,0.38461538461538464,-0.14285714285714285,-0.5384615384615384,0.34782608695652173,0.22063037249283668,0.14671814671814673,0.3333333333333333,-0.42857142857142855
697,2017-11-23,nike,0.6666666666666666,0.3333333333333333,0.2,0.0,-0.1586452762923351,0.1299638989169675,-0.5,-0.2727272727272727,0.38461538461538464,-0.14285714285714285,-0.5384615384615384,0.34782608695652173,0.22063037249283668,0.14671814671814673,0.3333333333333333
699,2017-11-24,nike,0.0,0.6666666666666666,0.3333333333333333,0.2,0.0,-0.1586452762923351,0.1299638989169675,-0.5,-0.2727272727272727,0.38461538461538464,-0.14285714285714285,-0.5384615384615384,0.34782608695652173,0.22063037249283668,0.14671814671814673
701,2017-11-25,nike,1.0,0.0,0.6666666666666666,0.3333333333333333,0.2,0.0,-0.1586452762923351,0.1299638989169675,-0.5,-0.2727272727272727,0.38461538461538464,-0.14285714285714285,-0.5384615384615384,0.34782608695652173,0.22063037249283668
704,2017-11-26,nike,0.08391608391608392,1.0,0.0,0.6666666666666666,0.3333333333333333,0.2,0.0,-0.1586452762923351,0.1299638989169675,-0.5,-0.2727272727272727,0.38461538461538464,-0.14285714285714285,-0.5384615384615384,0.34782608695652173
779,2018-02-11,nike,0.1875,0.08391608391608392,1.0,0.0,0.6666666666666666,0.3333333333333333,0.2,0.0,-0.1586452762923351,0.1299638989169675,-0.5,-0.2727272727272727,0.38461538461538464,-0.14285714285714285,-0.5384615384615384
781,2018-02-12,nike,0.4,0.1875,0.08391608391608392,1.0,0.0,0.6666666666666666,0.3333333333333333,0.2,0.0,-0.1586452762923351,0.1299638989169675,-0.5,-0.2727272727272727,0.38461538461538464,-0.14285714285714285
782,2018-02-13,nike,1.0,0.4,0.1875,0.08391608391608392,1.0,0.0,0.6666666666666666,0.3333333333333333,0.2,0.0,-0.1586452762923351,0.1299638989169675,-0.5,-0.2727272727272727,0.38461538461538464
783,2018-02-14,nike,-0.2727272727272727,1.0,0.4,0.1875,0.08391608391608392,1.0,0.0,0.6666666666666666,0.3333333333333333,0.2,0.0,-0.1586452762923351,0.1299638989169675,-0.5,-0.2727272727272727
784,2018-02-15,nike,0.2,-0.2727272727272727,1.0,0.4,0.1875,0.08391608391608392,1.0,0.0,0.6666666666666666,0.3333333333333333,0.2,0.0,-0.1586452762923351,0.1299638989169675,-0.5
785,2018-02-16,nike,-0.14285714285714285,0.2,-0.2727272727272727,1.0,0.4,0.1875,0.08391608391608392,1.0,0.0,0.6666666666666666,0.3333333333333333,0.2,0.0,-0.1586452762923351,0.1299638989169675
786,2018-02-17,nike,0.34418604651162793,-0.14285714285714285,0.2,-0.2727272727272727,1.0,0.4,0.1875,0.08391608391608392,1.0,0.0,0.6666666666666666,0.3333333333333333,0.2,0.0,-0.1586452762923351
787,2018-02-18,nike,0.3771186440677966,0.34418604651162793,-0.14285714285714285,0.2,-0.2727272727272727,1.0,0.4,0.1875,0.08391608391608392,1.0,0.0,0.6666666666666666,0.3333333333333333,0.2,0.0
788,2018-02-19,nike,0.3674832962138085,0.3771186440677966,0.34418604651162793,-0.14285714285714285,0.2,-0.2727272727272727,1.0,0.4,0.1875,0.08391608391608392,1.0,0.0,0.6666666666666666,0.3333333333333333,0.2
789,2018-02-20,nike,0.28104575163398693,0.3674832962138085,0.3771186440677966,0.34418604651162793,-0.14285714285714285,0.2,-0.2727272727272727,1.0,0.4,0.1875,0.08391608391608392,1.0,0.0,0.6666666666666666,0.3333333333333333
790,2018-02-21,nike,0.38095238095238093,0.28104575163398693,0.3674832962138085,0.3771186440677966,0.34418604651162793,-0.14285714285714285,0.2,-0.2727272727272727,1.0,0.4,0.1875,0.08391608391608392,1.0,0.0,0.6666666666666666
791,2018-02-22,nike,0.41621621621621624,0.38095238095238093,0.28104575163398693,0.3674832962138085,0.3771186440677966,0.34418604651162793,-0.14285714285714285,0.2,-0.2727272727272727,1.0,0.4,0.1875,0.08391608391608392,1.0,0.0
792,2018-02-23,nike,0.3668763102725367,0.41621621621621624,0.38095238095238093,0.28104575163398693,0.3674832962138085,0.3771186440677966,0.34418604651162793,-0.14285714285714285,0.2,-0.2727272727272727,1.0,0.4,0.1875,0.08391608391608392,1.0
793,2018-02-24,nike,0.3695198329853862,0.3668763102725367,0.41621621621621624,0.38095238095238093,0.28104575163398693,0.3674832962138085,0.3771186440677966,0.34418604651162793,-0.14285714285714285,0.2,-0.2727272727272727,1.0,0.4,0.1875,0.08391608391608392
794,2018-02-25,nike,0.3244274809160305,0.3695198329853862,0.3668763102725367,0.41621621621621624,0.38095238095238093,0.28104575163398693,0.3674832962138085,0.3771186440677966,0.34418604651162793,-0.14285714285714285,0.2,-0.2727272727272727,1.0,0.4,0.1875
887,2018-07-08,nike,1.0,0.3244274809160305,0.3695198329853862,0.3668763102725367,0.41621621621621624,0.38095238095238093,0.28104575163398693,0.3674832962138085,0.3771186440677966,0.34418604651162793,-0.14285714285714285,0.2,-0.2727272727272727,1.0,0.4
890,2018-07-09,nike,0.3333333333333333,1.0,0.3244274809160305,0.3695198329853862,0.3668763102725367,0.41621621621621624,0.38095238095238093,0.28104575163398693,0.3674832962138085,0.3771186440677966,0.34418604651162793,-0.14285714285714285,0.2,-0.2727272727272727,1.0
893,2018-07-10,nike,1.0,0.3333333333333333,1.0,0.3244274809160305,0.3695198329853862,0.3668763102725367,0.41621621621621624,0.38095238095238093,0.28104575163398693,0.3674832962138085,0.3771186440677966,0.34418604651162793,-0.14285714285714285,0.2,-0.2727272727272727
896,2018-07-11,nike,0.3574468085106383,1.0,0.3333333333333333,1.0,0.3244274809160305,0.3695198329853862,0.3668763102725367,0.41621621621621624,0.38095238095238093,0.28104575163398693,0.3674832962138085,0.3771186440677966,0.34418604651162793,-0.14285714285714285,0.2
899,2018-07-12,nike,0.453416149068323,0.3574468085106383,1.0,0.3333333333333333,1.0,0.3244274809160305,0.3695198329853862,0.3668763102725367,0.41621621621621624,0.38095238095238093,0.28104575163398693,0.3674832962138085,0.3771186440677966,0.34418604651162793,-0.14285714285714285
902,2018-07-13,nike,0.4147368421052632,0.453416149068323,0.3574468085106383,1.0,0.3333333333333333,1.0,0.3244274809160305,0.3695198329853862,0.3668763102725367,0.41621621621621624,0.38095238095238093,0.28104575163398693,0.3674832962138085,0.3771186440677966,0.34418604651162793
905,2018-07-14,nike,0.3661417322834646,0.4147368421052632,0.453416149068323,0.3574468085106383,1.0,0.3333333333333333,1.0,0.3244274809160305,0.3695198329853862,0.3668763102725367,0.41621621621621624,0.38095238095238093,0.28104575163398693,0.3674832962138085,0.3771186440677966
908,2018-07-15,nike,0.4375,0.3661417322834646,0.4147368421052632,0.453416149068323,0.3574468085106383,1.0,0.3333333333333333,1.0,0.3244274809160305,0.3695198329853862,0.3668763102725367,0.41621621621621624,0.38095238095238093,0.28104575163398693,0.3674832962138085
910,2018-07-16,nike,0.8,0.4375,0.3661417322834646,0.4147368421052632,0.453416149068323,0.3574468085106383,1.0,0.3333333333333333,1.0,0.3244274809160305,0.3695198329853862,0.3668763102725367,0.41621621621621624,0.38095238095238093,0.28104575163398693
911,2018-07-17,nike,1.0,0.8,0.4375,0.3661417322834646,0.4147368421052632,0.453416149068323,0.3574468085106383,1.0,0.3333333333333333,1.0,0.3244274809160305,0.3695198329853862,0.3668763102725367,0.41621621621621624,0.38095238095238093
912,2018-07-18,nike,0.6363636363636364,1.0,0.8,0.4375,0.3661417322834646,0.4147368421052632,0.453416149068323,0.3574468085106383,1.0,0.3333333333333333,1.0,0.3244274809160305,0.3695198329853862,0.3668763102725367,0.41621621621621624
913,2018-07-19,nike,0.3333333333333333,0.6363636363636364,1.0,0.8,0.4375,0.3661417322834646,0.4147368421052632,0.453416149068323,0.3574468085106383,1.0,0.3333333333333333,1.0,0.3244274809160305,0.3695198329853862,0.3668763102725367
914,2018-07-20,nike,0.5,0.3333333333333333,0.6363636363636364,1.0,0.8,0.4375,0.3661417322834646,0.4147368421052632,0.453416149068323,0.3574468085106383,1.0,0.3333333333333333,1.0,0.3244274809160305,0.3695198329853862
915,2018-07-21,nike,1.0,0.5,0.3333333333333333,0.6363636363636364,1.0,0.8,0.4375,0.3661417322834646,0.4147368421052632,0.453416149068323,0.3574468085106383,1.0,0.3333333333333333,1.0,0.3244274809160305
917,2018-07-22,nike,-0.25,1.0,0.5,0.3333333333333333,0.6363636363636364,1.0,0.8,0.4375,0.3661417322834646,0.4147368421052632,0.453416149068323,0.3574468085106383,1.0,0.3333333333333333,1.0
918,2018-08-26,nike,1.0,-0.25,1.0,0.5,0.3333333333333333,0.6363636363636364,1.0,0.8,0.4375,0.3661417322834646,0.4147368421052632,0.453416149068323,0.3574468085106383,1.0,0.3333333333333333
920,2018-08-27,nike,1.0,1.0,-0.25,1.0,0.5,0.3333333333333333,0.6363636363636364,1.0,0.8,0.4375,0.3661417322834646,0.4147368421052632,0.453416149068323,0.3574468085106383,1.0
922,2018-08-28,nike,0.4605009633911368,1.0,1.0,-0.25,1.0,0.5,0.3333333333333333,0.6363636363636364,1.0,0.8,0.4375,0.3661417322834646,0.4147368421052632,0.453416149068323,0.3574468085106383
924,2018-08-29,nike,0.452755905511811,0.4605009633911368,1.0,1.0,-0.25,1.0,0.5,0.3333333333333333,0.6363636363636364,1.0,0.8,0.4375,0.3661417322834646,0.4147368421052632,0.453416149068323
926,2018-08-30,nike,0.4572025052192067,0.452755905511811,0.4605009633911368,1.0,1.0,-0.25,1.0,0.5,0.3333333333333333,0.6363636363636364,1.0,0.8,0.4375,0.3661417322834646,0.4147368421052632
928,2018-08-31,nike,0.3235908141962422,0.4572025052192067,0.452755905511811,0.4605009633911368,1.0,1.0,-0.25,1.0,0.5,0.3333333333333333,0.6363636363636364,1.0,0.8,0.4375,0.3661417322834646
930,2018-09-01,nike,0.30019880715705766,0.3235908141962422,0.4572025052192067,0.452755905511811,0.4605009633911368,1.0,1.0,-0.25,1.0,0.5,0.3333333333333333,0.6363636363636364,1.0,0.8,0.4375
932,2018-09-02,nike,0.319634703196347,0.30019880715705766,0.3235908141962422,0.4572025052192067,0.452755905511811,0.4605009633911368,1.0,1.0,-0.25,1.0,0.5,0.3333333333333333,0.6363636363636364,1.0,0.8
935,2018-09-03,nike,0.2336448598130841,0.319634703196347,0.30019880715705766,0.3235908141962422,0.4572025052192067,0.452755905511811,0.4605009633911368,1.0,1.0,-0.25,1.0,0.5,0.3333333333333333,0.6363636363636364,1.0
938,2018-09-04,nike,0.6,0.2336448598130841,0.319634703196347,0.30019880715705766,0.3235908141962422,0.4572025052192067,0.452755905511811,0.4605009633911368,1.0,1.0,-0.25,1.0,0.5,0.3333333333333333,0.6363636363636364
941,2018-09-05,nike,0.7142857142857143,0.6,0.2336448598130841,0.319634703196347,0.30019880715705766,0.3235908141962422,0.4572025052192067,0.452755905511811,0.4605009633911368,1.0,1.0,-0.25,1.0,0.5,0.3333333333333333
944,2018-09-06,nike,0.25,0.7142857142857143,0.6,0.2336448598130841,0.319634703196347,0.30019880715705766,0.3235908141962422,0.4572025052192067,0.452755905511811,0.4605009633911368,1.0,1.0,-0.25,1.0,0.5
947,2018-09-07,nike,0.14285714285714285,0.25,0.7142857142857143,0.6,0.2336448598130841,0.319634703196347,0.30019880715705766,0.3235908141962422,0.4572025052192067,0.452755905511811,0.4605009633911368,1.0,1.0,-0.25,1.0
950,2018-09-08,nike,0.3551020408163265,0.14285714285714285,0.25,0.7142857142857143,0.6,0.2336448598130841,0.319634703196347,0.30019880715705766,0.3235908141962422,0.4572025052192067,0.452755905511811,0.4605009633911368,1.0,1.0,-0.25
953,2018-09-09,nike,0.328,0.3551020408163265,0.14285714285714285,0.25,0.7142857142857143,0.6,0.2336448598130841,0.319634703196347,0.30019880715705766,0.3235908141962422,0.4572025052192067,0.452755905511811,0.4605009633911368,1.0,1.0
1001,2018-11-11,nike,0.2727272727272727,0.328,0.3551020408163265,0.14285714285714285,0.25,0.7142857142857143,0.6,0.2336448598130841,0.319634703196347,0.30019880715705766,0.3235908141962422,0.4572025052192067,0.452755905511811,0.4605009633911368,1.0
